fips,white,black,hispanic,asian,no_high_sch,high_sch%,some_col%,college%,unemployment,med_hh_income,med_hh_income_pct_state,rural_urban_continuum,urban_influence,metro_code,population,pop_change,nat_incr_rate,intl_migration,poverty_pct,child_poverty,ppl_per_sq_mi,majority
06041,72.8,7,15.5,5.5,6.7,10.5,23.3,59.5,2.3,112069,139.3494415,1,1,1,258826,-836,0.6,432,6.9,3621,485.1,D
06043,83.2,4.8,9.2,1.1,9.4,24.4,41.7,24.6,4.6,52760,65.60312653,8,7,0,17203,-202,-1.8,9,15.1,598,12.6,R
06045,68.6,5.2,22.2,1.6999999999999997,13.5,25,37.1,24.4,4,52309,65.04233551,4,5,0,86749,-652,0.8,-60,14,3628,25.1,D
06047,31.9,8.5,54.9,7.4,30.9,25.3,30.1,13.8,8.1,59733,74.27352905,2,2,1,277680,3529,8.3,-144,17,17979,132.2,D
06049,79,4.7,13.899999999999999,0.8,15.2,33,36.6,15.2,7.1,45311,56.34084702,6,6,0,8841,41,-3.3,5,20.5,507,2.5,R
06051,68.2,3.2,26.5,1.4,11.4,24.2,35.5,28.8,3.7,66226,82.34709167,7,11,0,14444,41,6.7,64,10.1,306,4.7,D
06053,32.9,8.2,55.4,6.1,28.5,20.3,26.5,24.7,6.2,76509,95.13323212,2,2,1,434061,111,7,-90,12.6,20237,126.5,D
06055,56.4,6,32.2,6.8,14.5,17.8,32,35.7,2.8,90230,112.1942749,3,2,1,137744,-1045,-0.3,-13,7.4,2295,182.4,D
06057,86.5,3.6,8.5,1.2,5.6,18.4,38.8,37.2,3.3,69550,86.48023224,4,3,0,99755,247,-2.1,-3,9.4,2242,103.1,D
06059,44.1,5.9,33.7,17.9,14.5,17.2,27.7,40.6,2.8,95761,119.0716553,1,1,1,3175692,-281,4.7,6178,9.5,84854,3807.7,D
06061,76.1,5.7,12.800000000000002,5.9,5.5,18,36.8,39.7,3.1,97688,121.4677429,1,1,1,398329,5999,0.6,79,6.6,6518,247.6,R
06063,85,4.6,8,0.7,4.9,26.1,45.3,23.7,7.7,59376,73.82962799,7,12,0,18807,66,-3,-3,13.2,618,7.8,R
06065,39.7,11.2,45.5,6,18,26.9,32.9,22.3,4.2,72905,90.65192413,1,1,1,2470546,24757,4.6,303,11.3,84674,303.8,D
06067,48.4,17,21.6,14.3,12.3,22.4,34.5,30.9,3.7,71891,89.39109802,1,1,1,1552058,13312,4.4,3042,12.6,57162,1470.8,D
06069,38.3,5.8,56.4,2.6,19.5,24.8,36,19.7,5,84209,104.7076111,1,1,1,62808,1341,7.2,-38,10.4,2188,39.8,D
06071,33.3,14,49.2,6.3,20,26.3,32.7,21,3.8,67398,83.80438232,1,1,1,2180085,13332,6.5,162,13.3,103341,101.5,D
06073,48.5,10.2,32,10.9,12.6,18.2,30.4,38.8,3.2,83576,103.920517,1,1,1,3338330,4469,5.3,6733,10.3,89798,735.8,D
06075,41.9,10.7,15.1,33.3,11.5,12.1,18.4,58.1,2.2,121795,151.4429932,1,1,1,881549,853,2.8,4498,9.5,10670,17179.1,D
06077,35.9,13.9,38.9,14.4,20.7,28.3,32.2,18.8,5.9,68458,85.12241364,2,2,1,762148,9657,5.5,687,13.6,36541,492.6,D
06079,71.1,5.8,20.8,3.2,8.7,19.9,36,35.4,2.9,76599,95.24514008,2,2,1,283111,-243,0.1,-7,11.6,5427,81.7,D
06081,42.3,8.2,25.4,24.8,10.4,14.9,23.8,51,2,135234,168.1533813,1,1,1,766573,-2108,4.2,3610,6.1,9582,1602.2,D
06083,47.9,6.6,42.9,4.9,19.1,17.8,29,34.2,3.7,74530,92.67249298,2,2,1,446499,719,4.7,553,12,12571,155,D
06085,35.2,7.5,26.9,32,11.6,14.1,21.9,52.4,2.5,132444,164.6842346,1,1,1,1927852,-4485,5.4,13409,6.1,22559,1381,D
06087,59.6,5.7,32,4.2,13.7,15.5,30,40.8,4.7,85770,106.6485977,2,2,1,273213,-628,2.4,59,10.6,5275,589.4,D
06089,82.4,5.3,8.4,2.5,8.9,25.4,43.5,22.2,4.7,61464,76.42589569,3,2,1,180080,371,-1.8,193,13.3,6214,46.9,R
06091,88.1,2.6,8.3,0.4,7.6,31.7,42.8,17.9,5.4,55862,69.46022797,8,7,0,3005,8,-4,0,12.7,89,3.4,R
06093,79.5,6.6,10.3,1.2,9.8,25.5,41.6,23.2,6.5,45954,57.14036942,6,6,0,43539,-11,-3.3,2,17.4,2186,7.2,R
06095,40.8,22.300000000000004,24,14.599999999999998,11.6,23.8,37.7,26.9,3.7,85704,106.5665283,2,2,1,447643,1918,3.1,280,9,10866,503,D
06097,66.1,6,24.9,3.8,11.2,18.7,34.5,35.5,2.7,87084,108.2824554,2,2,1,494336,-4307,0.3,97,7.2,7197,307.1,D
06099,46.7,8.3,41.9,5.1,21.1,29.3,32.5,17.1,6,62761,78.03862,2,2,1,550660,2534,5.6,144,13,24942,344.2,D
06101,50.4,7.6,28.8,14.4,21.8,23.3,36.6,18.2,7.3,60910,75.73703766,3,2,1,96971,623,4.5,100,12.8,4274,157.3,R
06103,71.9,4.9,21.9,1,15.5,30.1,38.7,15.7,5.5,51672,64.25027466,4,5,0,65084,1066,1.2,-29,16.3,3567,21.5,R
06105,83.5,5.6,7,0.7,7.6,34.8,38,19.5,5.5,43881,54.56274796,8,6,0,12285,-282,-3.5,-1,16.5,519,4.3,R
06107,32.6,5.799999999999999,60.60000000000001,3.3999999999999995,29.2,25.5,30.7,14.6,9.6,56776,70.59671783,2,2,1,466195,1606,8.2,-270,18.9,36193,91.7,R
06109,81.9,5.7,10.7,1,9.3,28.3,41.9,20.5,4.5,64729,80.48567963,4,5,0,54478,91,-2.8,20,11.3,1361,24.9,R
06111,48.7,6.299999999999999,40.3,6.700000000000001,15,19.2,32.1,33.8,3.6,91446,113.7062759,2,2,1,846006,-2136,3.4,140,8.2,21240,446.7,D
06113,49.9,8.4,30.3,13,13.5,18.1,27,41.4,4.1,70951,88.22227478,1,1,1,220500,382,3.8,857,16.9,5846,197.9,D
06115,58.8,10.3,25,6.7,17.7,23.6,41.6,17.1,6.1,56607,70.38658142,3,2,1,78668,1111,7.2,0,15.2,3990,114.2,R
08001,53.2,7,38,3.6,16.2,28.6,30.9,24.3,2.9,75341,97.71347809,1,1,1,517421,6067,6.9,1204,9.3,16123,378.2,D
08003,49.6,5.5,46,1,13.1,28.5,33.3,25,3.6,38213,49.56033325,7,11,0,16233,-15,5.1,-4,19.6,969,21.4,R
08005,63.2,14.4,18.4,5.1,7.4,20.8,29,42.8,2.7,82364,106.8219528,1,1,1,656590,4793,5.3,2507,7.2,13613,716.7,D
08007,78.2,3.1,17.8,0.7,7.7,21,34.2,37.2,3.2,57604,74.70948029,7,10,0,14029,299,2.4,9,10.8,492,8.9,R
08009,87.7,2.2,9.2,0.2,13.8,28,36.8,21.4,1.7,38945,50.50970078,9,12,0,3581,-3,-2.5,3,19.3,225,1.5,R
08011,59,9.6,30.5,1,15.2,48.7,24.6,11.4,2.9,35764,46.38410568,7,12,0,5577,-231,-3.7,2,34.4,266,4.3,R
08013,79.4,3.5,13.3,4.1,5,11.7,21.2,62.1,2.4,88341,114.573822,2,2,1,326196,1560,2.1,938,10.7,4890,405.6,D
08015,86.6,3.1,9.4,0.6,6.5,27,32.7,33.8,2.4,60331,78.2462616,7,11,0,20356,315,-2.2,9,11,394,17.6,D
08017,88.1,1.4,9.7,0.6,8.4,36.8,35.7,19.2,1.6,52337,67.87844849,9,12,0,1831,-28,2.2,6,13.7,91,1,R
08019,92.1,2.3,4.7,0.6,1.4,21.9,28.7,48.1,2.5,79900,103.6262741,1,1,1,9700,96,1.7,23,7.4,140,23,D
08021,41.8,4.4,56,0.3,12,33.9,33,21,3.6,40944,53.10230255,9,12,0,8205,24,1.6,3,19.9,537,6.4,R
08023,30.8,5,66,1,19,24.5,37.2,19.3,3.9,34731,45.0443573,9,12,0,3887,75,0.8,10,24.6,286,2.9,D
08025,57.9,11.3,29,1,13.9,42.6,34.5,9,4.3,38224,49.57460022,8,7,0,6061,104,-0.8,0,40,202,7.4,R
08027,92,2.7,4.7,0.4,6.4,20.8,40.3,32.5,3,57381,74.4202652,8,7,0,5068,134,-1.4,-1,11.8,173,5.8,R
08029,83,2.8,14,0.5,9.3,38.3,30.7,21.7,3.3,51525,66.82532501,6,6,0,31162,278,-3.6,2,15.1,1269,27.1,R
08031,52.2,14.3,31.800000000000004,3.4,12,16.8,21.7,49.4,2.7,75456,97.86262512,1,1,1,727211,10946,6.1,2242,12.1,21230,3922.6,D
08033,90.9,2.6,4,0.1,6.2,36.2,33.5,24.1,3,50232,65.14836884,9,12,0,2055,-5,0.5,0,12.8,61,1.9,R
08035,85.2,3.8,7.5,3.8,1.9,12,28.1,58,2.4,123697,160.428772,1,1,1,351154,8165,5.7,562,2.7,2096,339.7,R
08037,67.3,2.7999999999999994,30.100000000000005,1,11.7,15.2,25.9,47.2,2.2,89268,115.7760925,5,8,0,55127,184,7.8,118,7.9,952,31,D
08039,91,2.6,5.3,0.7,3.3,24.1,36.8,35.8,2.2,101733,131.9425659,1,1,1,26729,426,1.8,34,5.7,397,12.5,R
08041,72,11.3,15.099999999999998,2.7,5.8,20.4,35.3,38.5,3.3,72675,94.2558136,2,2,1,720403,8314,6.5,526,8.8,17589,292.6,R
08043,80.4,5.8,12.3,0.6,9.9,39.3,32.3,18.5,4.6,52239,67.7513504,4,5,0,47839,-120,-3.8,-5,16.1,1560,30.5,R
08045,68.8,3.3,28.3,0.7,11.9,27,30.1,31,2.7,73788,95.69931793,5,8,0,60061,360,6.7,54,9.6,1747,19.1,D
08047,90.9,2.3,4.9,1.4,1.5,21.4,37.5,39.6,2.3,74806,97.01960754,1,1,1,6243,131,1.9,0,6.8,76,36.3,D
08049,89.7,2,7.5,0.8,5.4,26.8,29.8,38,2.1,71029,92.12103271,7,10,0,15734,223,2.8,10,8.1,246,8,R
08051,89.1,2.3,8.2,0.7,2.6,15.9,25.3,56.2,2.1,60408,78.34613037,7,11,0,17462,295,3.5,7,11.6,292,4.7,D
08053,93.2,2.1,2.7999999999999994,0.4000000000000001,6.3,22.8,25.3,45.7,3.7,61391,79.62103271,9,12,0,820,12,-1.2,0,8.9,21,0.8,R
08055,61.89999999999999,4.4,35.3,0.4,7.6,29.6,41.6,21.1,5.7,39955,51.81962204,6,6,0,6897,10,-7,4,20,387,4.2,R
08057,87.4,1.1,10.8,0.1,12.6,28.1,39.2,20,2.3,53577,69.48666382,9,10,0,1392,-3,4.3,1,12.6,43,0.9,R
08059,79.9,3.8,14.3,2.6,5.5,20.3,29.1,45.2,2.5,89696,116.331192,1,1,1,582881,3489,2.1,596,7.2,10060,699.5,D
08061,93.3,1.8,5.6,0,4.3,35.6,38.7,21.4,1.6,46901,60.82823181,9,12,0,1406,27,5,0,13.5,58,0.8,R
08063,76.4,4.1,19,0.4,10.5,37.6,33.2,18.7,1.7,42951,55.7052803,7,11,0,7097,-62,0.6,8,13.2,354,3.8,R
08065,58.2,4,39.1,0.5,16.3,25.8,25.6,32.3,2.3,56850,73.73158264,6,4,0,8127,281,7.3,0,11.4,285,19.4,D
08067,80.3,3.5,11.8,0.6,4.5,20,31.3,44.2,2.5,77829,100.9402847,4,5,0,56221,-78,1.9,-11,11.3,1464,30.3,D
08069,84.5,3.5,10.6,1.9,4.1,19,29.6,47.3,2.4,75332,97.70180511,2,2,1,356899,6239,2.9,537,10.3,5767,115.4,D
08071,54.2,4.8,41.6,0.7,12.1,29.5,38.8,19.5,3.9,43452,56.35505295,7,11,0,14506,-2,-3,18,17.6,639,3.2,R
08073,79.5,7.2,12.5,0.8,9.1,54.5,23.9,12.6,2.3,43077,55.86869812,8,7,0,5701,95,3,4,17,238,2.1,R
08075,78.2,5.5,15.599999999999998,0.6,10.4,33.7,35.6,20.2,2.4,58429,75.779464719999993,7,8,0,22409,141,1,6,12.9,633,12.4,R
08077,83.1,3.3,13.3,0.8,9.5,27.6,34.7,28.2,3.4,60249,78.13991547,3,2,1,154210,1259,0.8,-13,11.2,4600,44.1,R
08079,95.20000000000002,1.6999999999999997,2.8999999999999995,0.1,2.6,15.8,35.2,46.5,2.3,63015,81.72727966,9,12,0,769,-3,3.9,0,9.4,17,0.8,R
08081,82.7,2.5,14.4,0.6,11.3,38.8,32.4,17.6,3.4,63232,82.00871277,7,8,0,13283,100,6.7,19,12.2,484,2.9,R
08083,75.1,2.9,11,0.5,10,29.3,31.2,29.6,4.2,52641,68.27272034,6,6,0,26183,31,-0.6,-17,14.9,1373,12.6,R
08085,77.5,2.8,19.7,0.6,11,31.4,32.4,25.2,3.1,50707,65.76441956,4,5,0,42758,552,-0.1,15,13.2,1653,18.4,R
08087,61.7,5.2,33.8,0.5,21.1,31.3,30.1,17.5,2.6,57535,74.61999512,6,3,0,29068,299,6.8,171,11.9,1110,22,R
08089,56.5,4.6,40.3,0.8,12.8,31.9,36.7,18.6,4.1,43723,56.70652771,6,6,0,18278,-60,-1,7,24.2,1436,14.9,R
08091,93.4,1.5,4.4,0.6,2.2,15.9,34.1,47.8,2.9,72836,94.4646225,9,10,0,4952,130,-2.9,1,6.9,73,8.2,D
08093,91.6,2.8,4.8,0.6,2.3,30.9,37,29.8,2.5,77221,100.151741,1,1,1,18845,320,0.9,-7,8.6,361,7.4,R
08095,79.4,1.8,18.7,0.6,11.5,33.1,31.6,23.8,1.6,53432,69.29860687,9,10,0,4265,-20,-3.5,23,10.4,152,6.5,R
08097,87.9,1.9,9.1,1.2,3.1,17,19.1,60.8,3.1,92820,120.3828583,7,8,0,17767,-209,4.2,93,6.2,150,17.7,D
08099,62.7,3.1,35.2,0.3,19.5,26.1,36.1,18.3,2.6,47051,61.02277374,7,11,0,12172,93,3.5,17,18.2,787,7.7,R
08101,54.1,5.7,41.4,0.8,10.3,29.1,38.8,21.8,4.1,51075,66.24169922,3,2,1,168424,1002,-0.2,65,17.8,8864,66.7,D
08103,86.29999999999998,3,10,0.3,8.1,31.5,37.6,22.7,3.7,65960,85.54679108,9,10,0,6324,-6,3,11,10.3,194,2.1,R
08105,55.10000000000001,3.6000000000000005,42.4,0.4,13,32.1,30.5,24.5,4.1,48496,62.89686584,7,11,0,11267,-4,0.2,12,14.4,541,13.1,R
08107,90.6,2,6.799999999999999,0.6,3.2,20.2,26.8,49.8,2.2,87691,113.7308044,7,8,0,25638,131,2.9,43,7.2,295,10,D
08109,56.4,3,40.1,0.8,16.9,30.5,30.4,22.1,4,37004,47.99232101,9,12,0,6824,-16,1.5,9,25.4,553,1.9,D
08111,85.1,2.3,12,1.1,6.2,25.8,32.4,35.7,3,50524,65.52707672,9,10,0,728,-36,0,0,13.7,17,1.8,D
08113,88.5,2.2,8.6,0.7,3.2,15.3,22.1,59.4,2.8,77209,100.1361771,9,12,0,8179,-1,4.5,41,9.9,130,5.7,D
08115,85.6,2,12.1,0.7,13,29.1,38.4,19.5,2,42808,55.51981735,9,10,0,2248,-28,-8.4,-1,14.6,107,4.3,R
08117,82.70000000000002,2.3999999999999995,14.2,1,7.1,18,22.6,52.4,1.8,86570,112.2769241,5,8,0,31011,194,6.4,101,6.4,341,46,D
08119,90.6,2.9,5.5,0.7,2.8,23.2,36.3,37.7,3.1,70599,91.56333923,2,2,1,25388,275,-0.9,-3,7.9,513,41.9,R
08121,89.4,2.1,8.5,0.2,8.1,34.5,42,15.4,2,53263,69.079422,9,10,0,4908,20,-0.2,-1,11.8,187,1.9,R
08123,67.6,3.9,28.4,1.2,11.9,27.3,33.2,27.5,2.5,78160,101.3695755,2,2,1,324492,9677,7.8,363,8.4,8061,63.4,R
08125,77.9,1.3,20.8,0.2,11.4,34.4,32.4,21.8,1.6,52841,68.53211212,7,11,0,10019,72,4.2,47,12.8,432,4.2,R
09001,66.2,13.5,16.9,4.6,10,21.5,20.6,47.9,3.6,96966,122.8661957,2,2,1,943332,-639,2.8,4737,9,24441,1467.2,D
09003,66.1,16,15.3,4.2,10.3,26.6,25,38.1,3.9,75336,95.45869446,1,1,1,891720,-860,1,3454,10.8,25717,1216.2,D
09005,91.29999999999998,2.8999999999999995,4.5,1.5,7,29.9,27.7,35.4,3.5,81015,102.6545868,4,3,0,180333,-762,-2.5,263,7.1,2998,206.3,R
09007,86.4,6.699999999999999,4.7,2.6,5.8,25.8,26.2,42.2,3.2,81721,103.5491638,1,1,1,162436,-434,-1.9,237,7,1996,448.6,D
09009,67.5,15.4,15,3.5,9.9,30.7,24.4,35,3.9,69687,88.30081177,2,2,1,854757,-2214,0.7,2740,12,31191,1426.7,D
09011,78.3,9.5,8.5,4.2,7.7,29.5,29.5,33.3,3.6,75226,95.31931305,2,2,1,265206,-1079,-0.1,326,7.8,5774,412.2,D
09013,87.5,5.1,4.3,3.4,5,27,26.2,41.8,3.3,90181,114.2688828,1,1,1,150721,32,0.6,449,7.8,1614,372.2,D
09015,85.4,4.5,9.6,1.2,11.6,33.2,30.9,24.3,4,63309,80.21920776,2,2,1,116782,-277,-0.1,117,11.5,3110,230.9,R
10001,65.2,27.5,5.8,2,12.6,32.9,30.8,23.7,4.2,58804,83.59014893,3,2,1,180786,2246,2.1,62,12.7,7094,276.9,D
10003,61.6,26.3,8.7,4.3,8.4,30.8,24.6,36.2,3.7,76076,108.1423798,1,1,1,558753,1203,2.4,69,10.4,15559,1263.2,D
10005,75.6,15,8.6,1,11.9,31.2,28.7,28.3,3.8,64839,92.16893005,2,2,1,234225,4836,-2.1,-58,12.1,9383,210.6,R
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12001,63.7,23,8.4,5.4,7.4,21.2,28.1,43.3,2.9,49880,84.25960541,2,2,1,269043,192,2.6,798,18.4,8404,282.7,D
12003,82.4,15.1,1.9,0.5,14.3,42.6,29.9,13.2,3.1,60454,102.1216965,1,1,1,29210,857,1.7,5,14.9,1431,46.3,R
12005,79.2,13.900000000000002,4.8,2,9.3,31,35.9,23.7,3.9,58376,98.61144257,3,2,1,174705,-11535,1.3,277,12.1,6406,222.6,R
12007,73.9,22,3.6,0.5,20.4,40.4,29.4,9.9,3.1,47509,80.25440216,6,4,0,28201,449,-2.3,2,21,1453,97,R
12009,77.6,12.7,8.1,2.1,7.8,28.3,33.8,30.2,3.2,57582,97.27017975,2,2,1,601942,6739,-3.7,429,9.4,13609,535,R
12011,43.5,29.699999999999996,25.1,3.2,11,27.3,29.2,32.4,3,61429,103.7687073,1,1,1,1952778,6671,3,13055,12.3,66476,1444.9,D
12013,77.7,16.1,5.2,0.5,23.1,41.6,25.8,9.5,4.1,41399,69.93310547,6,6,0,14105,-438,-2.2,0,20.3,783,25.8,R
12015,86,7.3999999999999995,5.8,1.2,9.4,34.6,32.6,23.4,3.7,54756,92.49636841,3,2,1,188910,4061,-9.6,160,11.4,4344,235.2,R
12017,89.6,4.4,4.7,1.4,11.6,37.2,32.9,18.3,4.8,49762,84.06027222,3,2,1,149657,1975,-11,-18,15.2,5222,242.8,R
12019,77.2,12.8,7.7,2.9,8.2,31,35.8,24.9,3,75776,128.0043182,1,1,1,219252,3344,1.4,170,8.3,6000,315.8,R
12021,65.7,8.5,25.9,1.1,12.9,25.8,24.9,36.4,3.1,76415,129.0837555,2,2,1,384902,6701,-1.9,1906,9.4,8882,160.9,R
12023,74.7,19.4,4.9,0.9,13.9,36.7,34.6,14.9,3.2,47087,79.54154205,4,3,0,71686,1018,-0.8,4,15.6,3283,84.7,R
NA,15.4,21.3,65,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12029,86.6,9.9,3.1,0.3,21.6,43.3,24.8,10.4,3.8,39793,67.2201767,6,7,0,16826,141,-5.2,-3,22.2,925,23.3,R
12031,56.60000000000001,32.4,7.6,4.2,10.2,27.8,31.9,30,3.3,58339,98.54893494,1,1,1,957755,9103,4.4,2008,13.5,41420,1133.9,D
12033,66.2,26.1,4.7,2.7,9.5,27.2,36.7,26.5,3.2,52822,89.22936249,2,2,1,318316,3212,0.8,204,15.5,15933,453.4,R
12035,76.1,13.7,8.6,2.1,7.8,34.3,32.8,25.1,3.8,62831,106.1370316,2,2,1,115081,2996,-5.1,21,9.7,3089,197.1,R
12037,79.6,15.5,4.6,0.2,19.3,34.6,27.3,18.8,3.5,47504,80.24595642,6,6,0,12125,449,-1.4,2,19.2,552,21.6,R
12039,33.1,57.3,9.5,0.5,20.2,36.2,27.4,16.2,4.1,42975,72.5953598,2,2,1,45660,-267,0,41,19.7,3039,89.8,D
12041,87.9,6.8,5,0.4,14.6,42.1,29.9,13.4,3.4,46171,77.9941864,2,2,1,18582,298,-1.3,3,15,750,48.4,R
12043,61.7,14,21.1,0.4,25.5,38.2,25.1,11.2,3.9,45412,76.71205139,6,4,0,13811,125,-4.7,15,19.3,502,16,R
12045,74.9,20.5,4.3,0.3,14.5,35.8,30.4,19.2,4.8,53228,89.91519928,3,2,1,13639,-2507,-5,-2,14,561,28.1,R
12047,54.9,36.2,8.8,0.5,27,45.4,19.8,7.9,4.1,39241,66.2877121,6,6,0,14428,166,2.4,-2,32.5,1358,28.8,R
12049,48,9,42.9,1.1,22.8,49.1,17.8,10.2,5,41430,69.98547363,6,3,0,26937,-231,5.4,-2,22.1,1901,43.5,R
12051,34.9,16.1,49.2,0.7,33.7,33.7,24.3,8.3,5.8,45107,76.19683075,4,3,0,42022,686,5.3,341,19.5,3114,34,R
12053,82.1,7.1000000000000005,10.3,1.1,12.1,35.2,34.2,18.4,4.2,50705,85.65322876,1,1,1,193920,3338,-6.5,50,12.4,6616,365.6,R
12055,70.7,11.599999999999998,17.4,1.5,14.3,38.8,29.8,17.2,4.5,45723,77.23740387,3,2,1,106221,1288,-7.3,258,15.8,4586,97.2,R
12057,53.7,19.8,24.9,3.4,11.3,27.1,28,33.5,3.1,61133,103.268692,1,1,1,1471968,20049,3.8,5266,13.5,58510,1204.9,D
12059,88.9,7.699999999999999,2.2,0.4,21.3,40.7,27.3,10.7,3.5,38874,65.66776276,6,6,0,19617,174,-2.7,-3,20.1,1101,41.6,R
12061,77.4,10.6,11.2,1.2,10.6,30.4,29.8,29.1,3.8,61173,103.3362579,3,2,1,159923,2736,-5.6,205,11.5,4908,274.5,R
12063,66.6,28.4,4.3,0.5,19.5,38.4,29.5,12.6,3.6,40543,68.48711395,6,6,0,46414,-1698,-2.8,29,19.4,2280,54.2,R
12065,58.7,37.5,3.7,0.4,18,34.7,25,22.3,3.3,47192,79.71891022,2,2,1,14246,-75,-1.7,6,17.6,592,24.7,R
12067,70.6,17.3,12.1,0.1,24.7,38.9,24.6,11.8,3,45480,76.82691956,9,12,0,8422,-269,-1.6,-5,18,449,16.3,R
12069,74.5,12,12.1,1.7,10.5,32.1,33.4,24,3.2,57660,97.40193939,1,1,1,367118,10398,-2.9,215,10.9,12505,316.6,R
12071,71,10.3,18.3,1.4,11.6,31,29.2,28.2,3.1,62364,105.3481522,2,2,1,770577,16107,-1.6,2183,11.2,24346,788.7,R
12073,59.3,32.5,5.6,2.9,6.5,19,28.3,46.2,3.1,55081,93.04537201,2,2,1,293582,1925,3.6,420,20.8,11816,413.1,D
12075,80.8,11.3,7.5,0.6,15.1,41.1,31.6,12.2,3.7,41405,69.94324493,6,6,0,41503,705,-3.5,-1,18.2,2285,36.5,R
12077,73.6,19.6,6.2,0.2,18.6,45.8,21.2,14.4,3.6,44236,74.72549438,8,7,0,8354,-73,-0.7,-5,23,370,10,R
12079,55,40.1,4.7,0.2,19,39.7,27.3,14,3.8,37919,64.05452728,6,6,0,18493,-47,-3.3,15,22.7,1050,27.6,R
12081,73.4,10.8,14.9,1.6,10.3,30.1,29.9,29.8,3.1,64151,108.3668365,2,2,1,403253,8866,-2.1,710,11.3,13672,434.5,R
12083,74,14.4,10.9,1.3,12.4,36.9,30.6,20.1,3.8,49079,82.90651703,2,2,1,365579,6517,-4.6,15,14.9,16743,209.1,R
12085,80.3,7,12.2,1.1,9,24.9,32,34.1,3.1,70806,119.6087723,2,2,1,161000,258,-4.8,71,8.9,3496,269.2,R
12087,71.3,7.5,20.6,1.1,8.6,26.7,30.3,34.4,2.1,67528,114.0714188,4,3,0,74228,-529,-0.7,273,9.9,1640,74.3,R
12089,87.9,7.8999999999999995,3.2,0.9000000000000001,8.7,31.7,30,29.6,2.9,72818,123.0075378,1,1,1,88625,2689,-1.4,-15,9,2165,113,R
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12093,65.7,9.9,23.9,0.9,22.8,39.5,26.3,11.3,3.5,45225,76.39616394,4,3,0,42168,514,2.3,61,18.4,2356,52,R
12095,46,24.2,26.9,4.9,11.5,24.4,29.6,34.6,2.9,63133,106.6471863,1,1,1,1393452,11912,5.8,7258,12.6,53970,1268.5,D
12097,40.3,15.4,45.5,2.8,13.3,31.3,33.7,21.8,3.3,52270,88.29690552,1,1,1,375751,7295,5.5,1208,13.4,16988,202.4,D
12099,60.1,19.6,19,2.4,11.5,24,27.8,36.7,3.3,66621,112.5392761,1,1,1,1496770,13894,-0.3,7748,11.4,44705,670.2,D
12101,80.1,6.7,11.7,2.1,10.5,33.2,32.2,24,3.5,55745,94.16703033,1,1,1,553947,14857,-2.3,519,11.3,17939,622.2,R
12103,76.90000000000002,12.5,8,3,8.7,28,31.6,31.7,3,56708,95.79377747,1,1,1,974996,1938,-4.9,1336,11.4,22518,3347.5,D
12105,64.6,17.2,17.7,1.6,15,34.7,30.1,20.2,3.7,51817,87.53166962,2,2,1,724777,18180,1.1,673,14,32929,334.9,R
12107,72.6,17.9,9,0.6,18.2,41.2,28.3,12.3,4.3,41986,70.92469025,4,3,0,74521,478,-2.8,-24,22.4,5382,102.2,R
12109,85.3,7.4,5.2,2.1,5.2,21.4,28.7,44.7,2.6,90839,153.4494476,1,1,1,264672,10858,0.4,83,6.4,3821,316.4,R
12111,61.2,21.7,16.6,1.6,13.7,33.2,31.5,21.6,3.9,57292,96.78029633,2,2,1,328297,7872,-1.3,603,10.5,9882,485.7,R
12113,85,8.4,4.3,1.8000000000000003,8.7,26.8,36.8,27.7,3,66139,111.7250595,2,2,1,184313,5018,1.5,-68,9.8,4803,149.6,R
12115,84.9,6.3,7.9,1.3,6.9,28.9,28.8,35.4,3.1,66258,111.9260788,2,2,1,433742,7413,-7.7,724,7.8,7139,682.6,R
12117,66.3,14,17.1,3.7,5.7,21.1,33.6,39.6,2.9,69954,118.1695328,1,1,1,471826,3704,2.2,836,9.3,11398,1367,D
12119,82.8,10.8,6,0.7,7.9,30.4,30,31.8,4.6,63464,107.2063217,3,2,1,132420,3701,-11.8,-57,8.9,2030,170.8,R
12121,77.7,13.3,8.7,0.5,17.7,38.9,27.9,15.5,3.4,49453,83.53829193,6,6,0,44417,238,-2.6,-5,17.1,2396,60.3,R
12123,73,22.4,3.4,0.7,21.2,43.8,26.6,8.3,3.6,42987,72.6156311,6,6,0,21569,24,-1.9,4,19.9,1125,21.6,R
12125,71.6,23.6,4.8,0.2,23.5,37.4,29.9,9.2,3,50893,85.97080994,6,4,0,15237,-91,-4.9,0,19.9,591,63.8,R
12127,75.4,12.6,11.2,1.5,9.5,31.8,35,23.7,3.4,53554,90.46589661,2,2,1,553284,7183,-4.1,420,13.1,18956,449.2,R
